renglon,año,entidad,cve_geo,cre_nat,cre_soc,cre_tot,def,edad_med,emi_est,emi_int,evh,evm,ev,hom_mit_año,ind_env,inm_est,inm_int,mig_net_est,mig_net_int,muj_mit_año,nac,pob_mit_año,muj_12_14,muj_15_29,muj_15_49,muj_18_24,muj_3_5,muj_30_64,muj_6_11,muj_65_mas,hom_12_14,hom_15_29,hom_15_49,hom_18_24,hom_3_5,hom_30_64,hom_6_11,hom_65_mas,pob_12_14,pob_15_29,pob_15_49,pob_18_24,pob_3_5,pob_30_64,pob_6_11,pob_65_mas,raz_dep_adu,raz_dep_inf,raz_dep,t_bru_mor,t_bru_nat,t_cre_nat,t_cre_soc,t_cre_tot,t_emi_est,t_inm_est,t_mig_net_est,t_mig_net_int,tmih,tmim,tmi,tef_ado,tgf,fecha_reg
1397,2050.0,Michoacán,16.0,27146.0,-22257,4889,45518.0,35.41,13523,28180,76.72,82.06,79.4,2622269.0,73.81,9984,9462,-3539,-18718,2769593.0,72664.0,5391862.0,112443.0,557658.0,1274849.0,260827.0,108553.0,1201548.0,221189.0,461103.0,117139.0,566132.0,1250819.0,266278.0,112769.0,1118693.0,230276.0,366091.0,229582.0,1123790.0,2525668.0,527105.0,221322.0,2320241.0,451465.0,827194.0,24.02,32.54,56.56,8.44,13.48,0.5,-0.41,0.09,0.250803897,0.185167944,-0.065635953,-0.35,5.97,4.24,5.12,65.48,1.97,2022-12-26
1398,1970.0,Morelos,17.0,20284.0,ND,ND,6737.0,15.71,ND,ND,56.84,62.89,59.74,325027.0,8.5,ND,ND,ND,ND,325596.0,27021.0,650623.0,24226.0,79378.0,138011.0,37523.0,33046.0,80986.0,57829.0,13837.0,24757.0,79751.0,137900.0,37642.0,33557.0,79054.0,58788.0,12132.0,48983.0,159129.0,275911.0,75165.0,66603.0,160040.0,116617.0,25969.0,8.14,95.71,103.85,10.35,41.53,3.12,ND,ND,ND,ND,ND,ND,78.38,65.33,72.01,125.45,6.3,2019-09-16
1399,1971.0,Morelos,17.0,21123.0,ND,ND,6573.0,15.74,ND,ND,58.36,63.72,60.96,338440.0,8.53,ND,ND,ND,ND,339203.0,27696.0,677643.0,25467.0,83401.0,144181.0,39508.0,34269.0,83914.0,60181.0,14462.0,26006.0,83696.0,143873.0,39556.0,34827.0,81834.0,61189.0,12624.0,51473.0,167097.0,288054.0,79064.0,69096.0,165748.0,121370.0,27086.0,8.14,95.45,103.59,9.7,40.87,3.12,ND,ND,ND,ND,ND,ND,74.16,61.81,68.14,124.41,6.18,2017-07-12
1400,1972.0,Morelos,17.0,21600.0,ND,ND,6778.0,15.8,ND,ND,58.49,63.65,61.0,352365.0,8.54,ND,ND,ND,ND,353302.0,28378.0,705667.0,26724.0,87706.0,150720.0,41653.0,35547.0,86978.0,62565.0,15073.0,27268.0,87906.0,150192.0,41622.0,36156.0,84753.0,63627.0,13120.0,53992.0,175612.0,300912.0,83275.0,71703.0,171731.0,126192.0,28193.0,8.12,95.04,103.16,9.61,40.21,3.06,ND,ND,ND,ND,ND,ND,72.6,60.45,66.67,123.55,6.06,2018-10-13
1401,1973.0,Morelos,17.0,22066.0,ND,ND,6945.0,15.9,ND,ND,58.68,63.77,61.16,366660.0,8.55,ND,ND,ND,ND,367798.0,29011.0,734458.0,27977.0,92275.0,157600.0,43946.0,36853.0,90171.0,64987.0,15689.0,28520.0,92364.0,156834.0,43834.0,37514.0,87798.0,66101.0,13614.0,56497.0,184639.0,314434.0,87780.0,74367.0,177969.0,131088.0,29303.0,8.08,94.47,102.55,9.46,39.5,3.0,ND,ND,ND,ND,ND,ND,70.83,58.87,65.0,122.65,5.91,2017-09-17
1402,1974.0,Morelos,17.0,22555.0,ND,ND,6983.0,16.0,ND,ND,58.78,64.94,61.75,381329.0,8.58,ND,ND,ND,ND,382718.0,29538.0,764047.0,29219.0,97095.0,164841.0,46384.0,38163.0,93547.0,67474.0,16338.0,29765.0,97062.0,163816.0,46194.0,38883.0,91005.0,68639.0,14112.0,58984.0,194157.0,328657.0,92578.0,77046.0,184552.0,136113.0,30450.0,8.04,93.71,101.75,9.14,38.66,2.95,ND,ND,ND,ND,ND,ND,69.36,57.55,63.6,121.41,5.74,2022-08-10
1403,1975.0,Morelos,17.0,22945.0,ND,ND,7031.0,16.0,ND,ND,59.29,65.34,62.22,396389.0,8.62,ND,ND,ND,ND,398069.0,29976.0,794458.0,30459.0,102173.0,172470.0,49000.0,39448.0,97128.0,70041.0,17022.0,31004.0,102003.0,171171.0,48724.0,40235.0,94417.0,71255.0,14627.0,61463.0,204176.0,343641.0,97724.0,79683.0,191545.0,141296.0,31649.0,8.0,92.76,100.76,8.85,37.73,2.89,ND,ND,ND,ND,ND,ND,68.16,56.45,62.45,119.9,5.55,2017-04-02
1404,1976.0,Morelos,17.0,23132.0,ND,ND,7093.0,16.0,ND,ND,59.62,65.91,62.66,411763.0,8.67,ND,ND,ND,ND,413722.0,30225.0,825485.0,31704.0,107491.0,180472.0,51771.0,40676.0,100907.0,72685.0,17702.0,32248.0,107184.0,178901.0,51405.0,41537.0,98027.0,73948.0,15147.0,63952.0,214675.0,359373.0,103176.0,82213.0,198934.0,146633.0,32849.0,7.94,91.64,99.58,8.59,36.61,2.8,ND,ND,ND,ND,ND,ND,66.92,55.32,61.26,117.67,5.33,2018-11-23
1405,1977.0,Morelos,17.0,23430.0,ND,ND,7032.0,16.0,ND,ND,60.25,66.82,63.42,427383.0,8.72,ND,ND,ND,ND,429659.0,30462.0,857042.0,32967.0,113034.0,188836.0,54643.0,41808.0,104911.0,75387.0,18395.0,33510.0,112578.0,186964.0,54178.0,42743.0,101844.0,76709.0,15663.0,66477.0,225612.0,375800.0,108821.0,84551.0,206755.0,152096.0,34058.0,7.88,90.34,98.22,8.2,35.54,2.73,ND,ND,ND,ND,ND,ND,65.37,53.94,59.8,115.29,5.11,2017-09-25
1406,1978.0,Morelos,17.0,23837.0,ND,ND,6895.0,16.05,ND,ND,61.24,67.81,64.42,443238.0,8.78,ND,ND,ND,ND,445903.0,30732.0,889141.0,34263.0,118780.0,197556.0,57599.0,42819.0,109158.0,78118.0,19109.0,34800.0,118157.0,195339.0,57024.0,43819.0,105872.0,79504.0,16194.0,69063.0,236937.0,392895.0,114623.0,86638.0,215030.0,157622.0,35303.0,7.81,88.92,96.73,7.75,34.56,2.68,ND,ND,ND,ND,ND,ND,63.14,51.98,57.7,112.57,4.91,2017-11-22
1407,1979.0,Morelos,17.0,24188.0,ND,ND,6834.0,16.4,ND,ND,61.89,68.65,65.16,459285.0,8.85,ND,ND,ND,ND,462432.0,31022.0,921717.0,35601.0,124715.0,206626.0,60621.0,43672.0,113658.0,80823.0,19828.0,36130.0,123880.0,203986.0,59909.0,44734.0,110109.0,82274.0,16725.0,71731.0,248595.0,410612.0,120530.0,88406.0,223767.0,163097.0,36553.0,7.74,87.39,95.13,7.41,33.66,2.62,ND,ND,ND,ND,ND,ND,60.48,49.67,55.2,109.38,4.71,2019-12-23
1408,1980.0,Morelos,17.0,24473.0,ND,ND,6810.0,16.78,ND,ND,62.48,69.26,65.76,474692.0,8.95,ND,ND,ND,ND,478608.0,31283.0,953300.0,36939.0,130620.0,215769.0,63557.0,44290.0,118343.0,83317.0,20554.0,37447.0,129440.0,212511.0,62637.0,45397.0,114432.0,84815.0,17264.0,74386.0,260060.0,428280.0,126194.0,89687.0,232775.0,168132.0,37818.0,7.67,85.76,93.43,7.14,32.82,2.57,ND,ND,ND,ND,ND,ND,57.47,47.08,52.4,105.67,4.53,2020-06-25
1409,1981.0,Morelos,17.0,24826.0,ND,ND,6633.0,17.0,ND,ND,63.43,70.16,66.7,488635.0,9.09,ND,ND,ND,ND,493753.0,31459.0,982388.0,38210.0,136216.0,224699.0,66240.0,44643.0,123184.0,85407.0,21304.0,38684.0,134469.0,220542.0,65021.0,45767.0,118784.0,86916.0,17845.0,76894.0,270685.0,445241.0,131261.0,90410.0,241968.0,172323.0,39149.0,7.64,83.99,91.63,6.75,32.02,2.53,ND,ND,ND,ND,ND,ND,54.17,44.23,49.32,101.4,4.36,2022-03-02
1410,1982.0,Morelos,17.0,25101.0,ND,ND,6495.0,17.0,ND,ND,64.25,71.12,67.59,501839.0,9.28,ND,ND,ND,ND,508450.0,31596.0,1010289.0,39446.0,141645.0,233665.0,68770.0,44884.0,128287.0,87133.0,22091.0,39875.0,139179.0,228404.0,67184.0,46015.0,123304.0,88631.0,18470.0,79321.0,280824.0,462069.0,135954.0,90899.0,251591.0,175764.0,40561.0,7.62,82.14,89.76,6.43,31.27,2.48,ND,ND,ND,ND,ND,ND,50.72,41.26,46.11,96.99,4.19,2017-06-18
1411,1983.0,Morelos,17.0,25244.0,ND,ND,6454.0,17.17,ND,ND,65.08,71.42,68.18,515063.0,9.48,ND,ND,ND,ND,523238.0,31698.0,1038301.0,40673.0,147111.0,242921.0,71259.0,45141.0,133694.0,88574.0,22894.0,41059.0,143876.0,236463.0,69281.0,46284.0,128075.0,90058.0,19135.0,81732.0,290987.0,479384.0,140540.0,91425.0,261769.0,178632.0,42029.0,7.6,80.24,87.84,6.22,30.53,2.43,ND,ND,ND,ND,ND,ND,47.43,38.51,43.08,94.23,4.02,2022-11-22
1412,1984.0,Morelos,17.0,25367.0,ND,ND,6420.0,17.69,ND,ND,65.63,71.93,68.72,528305.0,9.7,ND,ND,ND,ND,538064.0,31787.0,1066369.0,41857.0,152603.0,252452.0,73710.0,45415.0,139390.0,89760.0,23714.0,42210.0,148562.0,244740.0,71327.0,46575.0,133116.0,91227.0,19839.0,84067.0,301165.0,497192.0,145037.0,91990.0,272506.0,180987.0,43553.0,7.59,78.29,85.89,6.02,29.81,2.38,ND,ND,ND,ND,ND,ND,44.41,35.96,40.29,91.77,3.86,2020-10-19
1413,1985.0,Morelos,17.0,25311.0,ND,ND,6547.0,18.0,ND,ND,65.81,72.07,68.89,541515.0,9.94,ND,ND,ND,ND,552936.0,31858.0,1094451.0,42964.0,158102.0,262253.0,76143.0,45700.0,145393.0,90730.0,24565.0,43290.0,153218.0,253211.0,73345.0,46881.0,138411.0,92181.0,20575.0,86254.0,311320.0,515464.0,149488.0,92581.0,283804.0,182911.0,45140.0,7.58,76.32,83.9,5.98,29.11,2.31,ND,ND,ND,ND,ND,ND,41.81,33.75,37.88,89.84,3.71,2018-10-10
1414,1986.0,Morelos,17.0,25429.0,ND,ND,6483.0,18.0,ND,ND,66.51,72.66,69.54,554723.0,10.21,ND,ND,ND,ND,567834.0,31912.0,1122557.0,43955.0,163577.0,272291.0,78579.0,45983.0,151704.0,91538.0,25457.0,44256.0,157847.0,261880.0,75367.0,47191.0,143973.0,92984.0,21351.0,88211.0,321424.0,534171.0,153946.0,93174.0,295677.0,184522.0,46808.0,7.59,74.32,81.91,5.78,28.43,2.27,ND,ND,ND,ND,ND,ND,39.57,31.86,35.81,88.51,3.56,2018-03-03
1415,1987.0,Morelos,17.0,25411.0,ND,ND,6543.0,18.37,ND,ND,66.89,72.92,69.87,567973.0,10.5,ND,ND,ND,ND,582805.0,31954.0,1150778.0,44802.0,169004.0,282554.0,81036.0,46252.0,158348.0,92247.0,26406.0,45076.0,162435.0,270742.0,77415.0,47492.0,149818.0,93699.0,22184.0,89878.0,331439.0,553296.0,158451.0,93744.0,308166.0,185946.0,48590.0,7.6,72.32,79.92,5.69,27.77,2.21,ND,ND,ND,ND,ND,ND,37.52,30.2,33.95,87.84,3.42,2020-06-06
1416,1988.0,Morelos,17.0,24904.0,ND,ND,6708.0,18.99,ND,ND,66.98,73.03,69.98,581174.0,10.82,ND,ND,ND,ND,597776.0,31612.0,1178950.0,45469.0,174322.0,292964.0,83512.0,46502.0,165310.0,92923.0,27382.0,45719.0,166919.0,279710.0,79485.0,47775.0,155916.0,94394.0,23040.0,91188.0,341241.0,572674.0,162997.0,94277.0,321226.0,187317.0,50422.0,7.61,70.35,77.96,5.69,26.81,2.11,ND,ND,ND,ND,ND,ND,37.28,30.13,33.79,79.61,3.25,2020-08-22
1417,1989.0,Morelos,17.0,24459.0,ND,ND,6823.0,19.0,ND,ND,67.33,73.07,70.18,594307.0,11.15,ND,ND,ND,ND,612724.0,31282.0,1207031.0,45959.0,179474.0,303446.0,85990.0,46736.0,172580.0,93605.0,28395.0,46189.0,171249.0,288719.0,81566.0,48042.0,162258.0,95108.0,23927.0,92148.0,350723.0,592165.0,167556.0,94778.0,334838.0,188713.0,52322.0,7.63,68.43,76.06,5.65,25.92,2.03,ND,ND,ND,ND,ND,ND,37.36,30.07,33.8,72.09,3.1,2020-08-20
1418,1990.0,Morelos,17.0,24265.0,ND,ND,6831.0,19.19,ND,ND,68.01,73.47,70.73,610452.0,11.5,ND,ND,ND,ND,630463.0,31096.0,1240915.0,46476.0,185225.0,315195.0,88876.0,47307.0,180552.0,94636.0,29620.0,46714.0,176188.0,298993.0,84041.0,48692.0,169350.0,96272.0,24982.0,93190.0,361413.0,614188.0,172917.0,95999.0,349902.0,190908.0,54602.0,7.68,66.78,74.45,5.5,25.06,1.96,ND,ND,ND,ND,ND,ND,37.16,30.03,33.68,65.16,2.96,2021-03-19
1419,1991.0,Morelos,17.0,25565.0,ND,ND,6757.0,19.78,ND,ND,68.89,74.17,71.53,629696.0,11.84,ND,ND,ND,ND,651118.0,32322.0,1280814.0,47089.0,191580.0,328248.0,92164.0,48210.0,189255.0,95992.0,31081.0,47362.0,181795.0,310615.0,86951.0,49695.0,177211.0,97840.0,26202.0,94451.0,373375.0,638863.0,179115.0,97905.0,366466.0,193832.0,57283.0,7.74,65.38,73.12,5.28,25.24,2.0,ND,ND,ND,ND,ND,ND,36.79,30.04,33.5,68.87,2.95,2017-02-22
1420,1992.0,Morelos,17.0,26713.0,ND,ND,6873.0,20.0,ND,ND,69.28,74.53,71.91,649098.0,12.21,ND,ND,ND,ND,671994.0,33586.0,1321092.0,47717.0,197734.0,341362.0,95386.0,49099.0,198285.0,97334.0,32637.0,48019.0,187225.0,322305.0,89819.0,50659.0,185373.0,99374.0,27500.0,95736.0,384959.0,663667.0,185205.0,99758.0,383658.0,196708.0,60137.0,7.82,64.06,71.88,5.2,25.42,2.02,ND,ND,ND,ND,ND,ND,36.71,30.06,33.47,72.76,2.94,2017-02-23
1421,1993.0,Morelos,17.0,27830.0,ND,ND,7051.0,20.0,ND,ND,69.56,74.66,72.12,668569.0,12.6,ND,ND,ND,ND,692997.0,34881.0,1361566.0,48361.0,203676.0,354517.0,98461.0,49983.0,207630.0,98658.0,34253.0,48696.0,192298.0,333878.0,92437.0,51644.0,193838.0,100900.0,28872.0,97057.0,395974.0,688395.0,190898.0,101627.0,401468.0,199558.0,63125.0,7.92,62.83,70.74,5.18,25.62,2.04,ND,ND,ND,ND,ND,ND,33.68,27.46,30.65,76.75,2.94,2018-04-14
1422,1994.0,Morelos,17.0,29001.0,ND,ND,7184.0,20.59,ND,ND,69.73,75.06,72.4,688080.0,13.0,ND,ND,ND,ND,714119.0,36185.0,1402199.0,49023.0,209470.0,367741.0,101347.0,50882.0,217262.0,99962.0,35925.0,49395.0,197120.0,345385.0,94776.0,52668.0,202560.0,102416.0,30315.0,98418.0,406590.0,713126.0,196123.0,103550.0,419822.0,202378.0,66240.0,8.02,61.66,69.67,5.12,25.81,2.07,ND,ND,ND,ND,ND,ND,31.15,25.27,28.28,80.77,2.94,2018-06-11
1423,1995.0,Morelos,17.0,29967.0,ND,ND,7453.0,21.0,ND,ND,69.68,75.15,72.42,707569.0,13.41,ND,ND,ND,ND,735334.0,37420.0,1442903.0,49698.0,215102.0,380977.0,103987.0,51805.0,227140.0,101272.0,37663.0,50115.0,201732.0,356832.0,96823.0,53734.0,211495.0,103923.0,31814.0,99813.0,416834.0,737809.0,200810.0,105539.0,438635.0,205195.0,69477.0,8.12,60.55,68.67,5.17,25.93,2.08,ND,ND,ND,ND,ND,ND,28.88,23.31,26.16,84.7,2.94,2018-02-16
1424,1996.0,Morelos,17.0,29768.0,ND,ND,7502.0,21.0,ND,ND,70.04,75.61,72.83,722764.0,13.9,ND,ND,ND,ND,753159.0,37270.0,1475923.0,50159.0,219114.0,392119.0,105632.0,52455.0,236562.0,102286.0,39452.0,50620.0,204656.0,365705.0,97874.0,54434.0,219531.0,105022.0,33307.0,100779.0,423770.0,757824.0,203506.0,106889.0,456093.0,207308.0,72759.0,8.27,59.48,67.74,5.08,25.25,2.02,ND,ND,ND,ND,ND,ND,26.49,21.24,23.93,83.42,2.85,2021-06-19
1425,1997.0,Morelos,17.0,29367.0,ND,ND,7547.0,21.55,ND,ND,70.41,76.06,73.24,733585.0,14.49,ND,ND,ND,ND,767570.0,36914.0,1501155.0,50402.0,221541.0,401147.0,106350.0,52768.0,245498.0,103022.0,41329.0,50910.0,205856.0,371889.0,97956.0,54694.0,226610.0,105761.0,34808.0,101312.0,427397.0,773036.0,204306.0,107462.0,472108.0,208783.0,76137.0,8.46,58.42,66.89,5.03,24.59,1.96,ND,ND,ND,ND,ND,ND,23.8,18.9,21.41,82.03,2.77,2020-11-06
1426,1998.0,Morelos,17.0,28945.0,ND,ND,7617.0,22.0,ND,ND,70.87,76.33,73.61,744111.0,15.11,ND,ND,ND,ND,781955.0,36562.0,1526066.0,50641.0,223844.0,410183.0,106970.0,52941.0,254706.0,103744.0,43291.0,51186.0,206755.0,377810.0,97865.0,54807.0,233848.0,106513.0,36361.0,101827.0,430599.0,787993.0,204835.0,107748.0,488554.0,210257.0,79652.0,8.67,57.36,66.03,4.99,23.96,1.9,ND,ND,ND,ND,ND,ND,22.87,18.13,20.56,80.3,2.7,2017-03-29
1427,1999.0,Morelos,17.0,28612.0,ND,ND,7597.0,22.0,ND,ND,71.61,76.61,74.14,754350.0,15.77,ND,ND,ND,ND,796315.0,36209.0,1550665.0,50875.0,225930.0,419139.0,107496.0,52960.0,264216.0,104410.0,45364.0,51465.0,207304.0,383378.0,97642.0,54781.0,241217.0,107247.0,37992.0,102340.0,433234.0,802517.0,205138.0,107741.0,505433.0,211657.0,83356.0,8.88,56.32,65.2,4.9,23.35,1.85,ND,ND,ND,ND,ND,ND,21.9,17.33,19.67,78.33,2.63,2020-11-03
1428,2000.0,Morelos,17.0,28373.0,ND,ND,7477.0,22.75,ND,ND,72.54,77.03,74.83,762363.0,16.46,ND,ND,ND,ND,807567.0,35850.0,1569930.0,50983.0,227050.0,426442.0,107580.0,52553.0,273000.0,104533.0,47317.0,51636.0,207387.0,388001.0,97266.0,54392.0,248059.0,107495.0,39544.0,102619.0,434437.0,814443.0,204846.0,106945.0,521059.0,212028.0,86861.0,9.09,55.21,64.31,4.76,22.84,1.81,ND,ND,ND,ND,ND,ND,20.89,16.5,18.75,76.77,2.57,2017-12-07
1429,2001.0,Morelos,17.0,27904.0,ND,ND,7544.0,23.0,ND,ND,73.06,77.11,75.13,768879.0,17.19,ND,ND,ND,ND,816117.0,35448.0,1584996.0,50977.0,227598.0,432448.0,107519.0,51812.0,281032.0,104111.0,49110.0,51693.0,207734.0,392418.0,97286.0,53685.0,254397.0,107216.0,41003.0,102670.0,435332.0,824866.0,204805.0,105497.0,535429.0,211327.0,90113.0,9.28,53.99,63.27,4.76,22.36,1.76,ND,ND,ND,ND,ND,ND,19.78,15.69,17.78,75.7,2.52,2022-01-15
1430,2002.0,Morelos,17.0,27247.0,ND,ND,7773.0,23.21,ND,ND,73.14,77.07,75.15,775932.0,17.95,ND,ND,ND,ND,825088.0,35020.0,1601020.0,50997.0,228324.0,438613.0,107739.0,51147.0,289242.0,103581.0,50952.0,51776.0,208583.0,397236.0,97876.0,52995.0,260796.0,106800.0,42482.0,102773.0,436907.0,835849.0,205615.0,104142.0,550038.0,210381.0,93434.0,9.47,52.75,62.22,4.86,21.87,1.7,ND,ND,ND,ND,ND,ND,18.69,14.91,16.84,74.77,2.47,2019-09-17
1431,2003.0,Morelos,17.0,26620.0,ND,ND,8029.0,24.0,ND,ND,73.12,77.07,75.14,782931.0,18.72,ND,ND,ND,ND,834143.0,34649.0,1617074.0,51049.0,229034.0,444664.0,108093.0,50579.0,297545.0,102893.0,52819.0,51891.0,209400.0,401875.0,98633.0,52357.0,267211.0,106186.0,43971.0,102940.0,438434.0,846539.0,206726.0,102936.0,564756.0,209079.0,96790.0,9.65,51.54,61.19,4.97,21.43,1.65,ND,ND,ND,ND,ND,ND,17.76,14.22,16.04,73.94,2.43,2017-04-22
1432,2004.0,Morelos,17.0,26213.0,ND,ND,8083.0,24.0,ND,ND,73.35,77.49,75.47,789797.0,19.53,ND,ND,ND,ND,843047.0,34296.0,1632844.0,51103.0,229543.0,450364.0,108420.0,50065.0,305893.0,102058.0,54755.0,52028.0,209985.0,406125.0,99318.0,51799.0,273658.0,105397.0,45529.0,103131.0,439528.0,856489.0,207738.0,101864.0,579551.0,207455.0,100284.0,9.84,50.39,60.23,4.95,21.0,1.61,ND,ND,ND,ND,ND,ND,17.05,13.69,15.41,72.95,2.39,2017-06-07
1433,2005.0,Morelos,17.0,25437.0,ND,ND,8446.0,24.48,ND,ND,73.0,77.47,75.28,796704.0,20.38,ND,ND,ND,ND,852057.0,33883.0,1648761.0,51128.0,230042.0,455898.0,108773.0,49591.0,314278.0,101187.0,56753.0,52140.0,210532.0,410149.0,99940.0,51337.0,280109.0,104516.0,47142.0,103268.0,440574.0,866047.0,208713.0,100928.0,594387.0,205703.0,103895.0,10.04,49.27,59.31,5.12,20.55,1.54,ND,ND,ND,ND,ND,ND,16.46,13.26,14.9,71.63,2.35,2020-04-24
1434,2006.0,Morelos,17.0,25059.0,ND,ND,8545.0,25.0,ND,ND,73.02,78.06,75.59,807557.0,21.2,ND,ND,ND,ND,864319.0,33604.0,1671876.0,51226.0,231749.0,463152.0,109733.0,49387.0,323626.0,100659.0,58870.0,52323.0,212772.0,416565.0,101357.0,51221.0,287650.0,103992.0,48878.0,103549.0,444521.0,879717.0,211090.0,100608.0,611276.0,204651.0,107748.0,10.21,48.15,58.35,5.11,20.1,1.5,ND,ND,ND,ND,ND,ND,15.94,12.86,14.44,70.34,2.3,2017-10-05
1435,2007.0,Morelos,17.0,24529.0,ND,ND,8981.0,25.0,ND,ND,72.62,78.09,75.4,822655.0,21.98,ND,ND,ND,ND,879859.0,33510.0,1702514.0,51365.0,234662.0,472132.0,111266.0,49457.0,333975.0,100511.0,61107.0,52544.0,216909.0,425631.0,103667.0,51427.0,296364.0,103914.0,50728.0,103909.0,451571.0,897763.0,214933.0,100884.0,630339.0,204425.0,111835.0,10.34,47.03,57.36,5.28,19.68,1.44,ND,ND,ND,ND,ND,ND,15.46,12.51,14.02,69.48,2.26,2022-08-25
1436,2008.0,Morelos,17.0,24002.0,ND,ND,9460.0,25.55,ND,ND,72.03,78.29,75.18,838569.0,22.78,ND,ND,ND,ND,895898.0,33462.0,1734467.0,51404.0,237858.0,481222.0,112945.0,49552.0,344392.0,100494.0,63404.0,52659.0,221820.0,435299.0,106373.0,51625.0,305087.0,103985.0,52596.0,104063.0,459678.0,916521.0,219318.0,101177.0,649479.0,204479.0,116000.0,10.46,45.92,56.38,5.45,19.29,1.38,ND,ND,ND,ND,ND,ND,15.0,12.15,13.61,69.02,2.22,2017-08-04
1437,2009.0,Morelos,17.0,23387.0,ND,ND,10015.0,26.0,ND,ND,71.58,78.17,74.88,854957.0,23.58,ND,ND,ND,ND,912127.0,33402.0,1767084.0,51351.0,241134.0,490220.0,114689.0,49608.0,354845.0,100584.0,65764.0,52694.0,227205.0,445270.0,109362.0,51749.0,313794.0,104197.0,54467.0,104045.0,468339.0,935490.0,224051.0,101357.0,668639.0,204781.0,120231.0,10.57,44.84,55.42,5.67,18.9,1.32,ND,ND,ND,ND,ND,ND,14.58,11.83,13.24,68.63,2.18,2019-04-17
1438,2010.0,Morelos,17.0,22876.0,ND,ND,10440.0,26.0,ND,ND,71.38,78.13,74.76,869851.0,24.42,ND,ND,ND,ND,927241.0,33316.0,1797092.0,51211.0,243976.0,498282.0,116202.0,49581.0,364710.0,100666.0,68214.0,52624.0,232039.0,454167.0,112067.0,51733.0,321841.0,104374.0,56323.0,103835.0,476015.0,952449.0,228269.0,101314.0,686551.0,205040.0,124537.0,10.71,43.87,54.58,5.81,18.54,1.27,ND,ND,ND,ND,ND,ND,14.19,11.54,12.9,68.29,2.15,2019-01-16
1439,2011.0,Morelos,17.0,22896.0,ND,ND,10690.0,26.42,ND,ND,71.74,78.04,74.91,883455.0,25.35,ND,ND,ND,ND,941387.0,33586.0,1824842.0,51045.0,246454.0,505425.0,117514.0,49502.0,373902.0,100618.0,70916.0,52472.0,236416.0,462185.0,114493.0,51620.0,329290.0,104398.0,58263.0,103517.0,482870.0,967610.0,232007.0,101122.0,703192.0,205016.0,129179.0,10.89,42.97,53.86,5.86,18.4,1.25,ND,ND,ND,ND,ND,ND,13.81,11.25,12.56,69.76,2.14,2020-10-10
1440,2012.0,Morelos,17.0,22827.0,ND,ND,11019.0,27.0,ND,ND,72.28,77.64,75.0,896919.0,26.37,ND,ND,ND,ND,955344.0,33846.0,1852263.0,50930.0,248790.0,512153.0,118732.0,49405.0,382890.0,100448.0,73856.0,52329.0,240613.0,469936.0,116728.0,51505.0,336697.0,104304.0,60368.0,103259.0,489403.0,982089.0,235460.0,100910.0,719587.0,204752.0,134224.0,11.1,42.11,53.21,5.95,18.27,1.23,ND,ND,ND,ND,ND,ND,13.39,10.93,12.19,70.99,2.13,2017-07-26
1441,2013.0,Morelos,17.0,22665.0,ND,ND,11394.0,27.0,ND,ND,72.38,77.62,75.04,909998.0,27.44,ND,ND,ND,ND,969007.0,34059.0,1879005.0,50858.0,250849.0,518464.0,119730.0,49291.0,391799.0,100195.0,76918.0,52241.0,244403.0,477222.0,118598.0,51389.0,344078.0,104115.0,62578.0,103099.0,495252.0,995686.0,238328.0,100680.0,735877.0,204310.0,139496.0,11.33,41.29,52.62,6.06,18.13,1.21,ND,ND,ND,ND,ND,ND,12.99,10.63,11.84,72.09,2.12,2021-06-30
1442,2014.0,Morelos,17.0,22395.0,ND,ND,11883.0,27.34,ND,ND,72.34,77.49,74.96,922851.0,28.56,ND,ND,ND,ND,982423.0,34278.0,1905274.0,50792.0,252653.0,524396.0,120474.0,49171.0,400632.0,99894.0,80100.0,52211.0,247869.0,484239.0,120114.0,51272.0,351527.0,103835.0,64869.0,103003.0,500522.0,1008635.0,240588.0,100443.0,752159.0,203729.0,144969.0,11.57,40.52,52.1,6.24,17.99,1.18,ND,ND,ND,ND,ND,ND,12.61,10.34,11.5,72.98,2.12,2018-02-18
1443,2015.0,Morelos,17.0,21878.0,ND,ND,12530.0,28.0,ND,ND,72.16,77.23,74.74,935216.0,29.71,ND,ND,ND,ND,995289.0,34408.0,1930505.0,50720.0,254191.0,529853.0,120951.0,49051.0,409270.0,99522.0,83327.0,52221.0,250951.0,490847.0,121237.0,51161.0,358934.0,103464.0,67183.0,102941.0,505142.0,1020700.0,242188.0,100212.0,768204.0,202986.0,150510.0,11.82,39.79,51.61,6.49,17.82,1.13,ND,ND,ND,ND,ND,ND,12.39,10.18,11.31,73.22,2.11,2019-07-25
1444,2016.0,Morelos,17.0,21651.0,1961,23612,12774.0,28.0,11615,6011,72.3,77.38,74.88,947238.0,30.73,16845,2742,5230,-3269,1007479.0,34425.0,1954717.0,50623.0,255172.0,534802.0,121003.0,49050.0,417789.0,99161.0,86251.0,52277.0,253404.0,496929.0,121773.0,51165.0,366335.0,103198.0,69375.0,102900.0,508576.0,1031731.0,242776.0,100215.0,784124.0,202359.0,155626.0,12.04,39.17,51.21,6.53,17.61,1.11,0.1,1.21,0.594203662,0.861761575,0.267557912,-0.17,12.05,9.89,11.0,72.91,2.09,2019-05-01
